target,bert_depth,train_size,n_seeds,RMSE_mean,RMSE_std,RMSE_CI95,MAE_mean,MAE_std,MAE_CI95,Pearson_R_mean,Pearson_R_std,Pearson_R_CI95,R2_mean,R2_std,R2_CI95
homo,4,75,10,0.5660773294502285,0.084826414922069,0.05257595667244556,0.41385910758497,0.06672061268260475,0.04135386417995382,0.2600182544440031,0.19892644879152055,0.12329589034589068,-0.30464416146278384,0.39095432151079557,0.24231599894373548
homo,4,100,10,0.6528640674805192,0.059316573908427046,0.0367647934034757,0.48646222927095556,0.054644502558915536,0.0338690135798422,0.2144417144358158,0.07545565218572034,0.0467678977551064,-0.7136074662208557,0.2940286751643347,0.18224086094053182
homo,4,125,10,0.5294950153834141,0.06349678412249113,0.03935571453692524,0.3849366059366205,0.040825656598995716,0.025304004117643147,0.37472380995750426,0.1093477899778268,0.06777446239339044,-0.13333908915519718,0.2736901990104776,0.16963494281902275
homo,4,150,10,0.5228746785356554,0.03503622825089427,0.02171567925129519,0.3724277129721278,0.01602052693229403,0.009929625466735377,0.30316640585660937,0.1273578414413704,0.0789372079401132,-0.09546347856521606,0.1432112429315729,0.08876324798466209
homo,4,175,10,0.5179451761481003,0.04598213023475878,0.02850001958883281,0.3700023564067754,0.02579894970128943,0.01599035469005427,0.2887802392244339,0.15762530535793393,0.09769717643488027,-0.07817321419715881,0.1912690733766679,0.11854979989274811
homo,4,200,10,0.5372001157596351,0.055751477210878815,0.034555123577448325,0.3854948075494389,0.03296888704708904,0.020434327897966367,0.2723305217921734,0.17198043583549402,0.10659457848480641,-0.16282141208648684,0.2365877667023899,0.1466386170251708
homo,4,225,10,0.5166376900668163,0.059310180428745904,0.03676083068371428,0.37289016547959875,0.03705944887929068,0.022969684388670066,0.36491588056087493,0.16174597156070533,0.1002511918077751,-0.07781533598899844,0.25139351101396296,0.1558153124229867
homo,4,250,10,0.5023404012604494,0.05551140493551228,0.03440632523957771,0.36377523389714095,0.035407887973807055,0.021946036334129677,0.39697725921869276,0.13275751991990808,0.08228396333456846,-0.018109333515167254,0.2319571817057721,0.14376855070946098
homo,4,275,10,0.4895154610644857,0.03270145097535908,0.02026856930339602,0.35942939037108074,0.022563705868888013,0.013985129787959766,0.4531521379947662,0.06541548167636517,0.040544935601527415,0.03988139033317564,0.13599792763473992,0.08429238884415265
homo,4,300,10,0.4812128525311673,0.033617710660664456,0.02083647294001182,0.35191026853352464,0.02326246383859681,0.014418224464584815,0.4773413360118866,0.06127313451156798,0.03797748222914702,0.0718266665935516,0.13846047379898951,0.08581869076973125
homo,4,325,10,0.4732659208273067,0.028099362610601645,0.01741616538310134,0.34339348539314346,0.016744961769506288,0.010378634830720329,0.4662378117442131,0.08668802265741844,0.05372979310093003,0.10332016944885251,0.11281714766069216,0.06992479256333954
homo,4,350,10,0.4837208296237916,0.03108081711990047,0.019264090033055875,0.3496748144854715,0.01906996924123348,0.011819689391483552,0.4461705029010773,0.09857158849198576,0.06109530351424135,0.06275851130485534,0.12557918701804863,0.0778347865070993
homo,4,375,10,0.4667363759718933,0.018522562236795173,0.011480403015017182,0.3422250577833455,0.01767568970831148,0.01095550598376166,0.49708784818649293,0.04543130149090058,0.028158612396301658,0.12941793799400325,0.06868593848563462,0.04257198573280109
homo,4,400,10,0.4643241099530574,0.013650650634177471,0.008460760919255655,0.34167463327287223,0.013952874184571327,0.00864808101648596,0.5191113919019699,0.029551166027214668,0.01831600246331839,0.1389440357685089,0.050708579963095635,0.03142950348084721
homo,4,425,10,0.4598751723374134,0.013396152656953224,0.008303021438740538,0.33666222111233574,0.014021000709117165,0.008690306273866659,0.5345173925161362,0.03546304587564129,0.021980223555877098,0.1553773522377014,0.049619767313891894,0.030754650409176805
homo,4,450,10,0.4609440942914973,0.010840811521435774,0.006719204594097136,0.33733576540464144,0.009221933932959055,0.005715813869310048,0.5158206731081009,0.03720232931311977,0.023058242599048758,0.15167183876037593,0.039769962327514834,0.024649678029151488
homo,4,475,10,0.4646475645878781,0.007469030633966489,0.004629353148513478,0.34049121803350824,0.0076473364727589815,0.00473986825236893,0.5123961806297302,0.039752780342557886,0.024639028524542892,0.13821381926536555,0.027601119555246138,0.017107351137977525
homo,4,500,10,0.4773479247006416,0.011924447072947366,0.007390848867373769,0.35191216589244434,0.011419208187616443,0.007077698561908221,0.523952242732048,0.026914781283492843,0.01668195426989706,0.09015976190567013,0.04511642971613269,0.02796345284838511
homo,4,600,3,0.46087212792377047,0.003784206201811087,0.004282232439797977,0.33650669925780397,0.003272575321816822,0.003703267596268766,0.5462678869565328,0.011309472077029713,0.012797872426208695,0.15232066313425696,0.01394244510003835,0.015777361886070693
homo,4,700,3,0.4584265095424979,0.006240860286466124,0.007062198238077481,0.33239525812581655,0.0043172608497274645,0.004885440558953889,0.5305604139963785,0.01774896345945756,0.02008484290906312,0.16122714678446445,0.022854511901956517,0.025862314853632516
homo,4,800,3,0.4645432136630409,0.014811595659292628,0.016760898332400163,0.33861719223360814,0.011175377963329649,0.012646130651831402,0.565756618976593,0.02562212486896035,0.028994163752996748,0.13821744918823237,0.054481687722947446,0.06165183346258772
homo,4,900,3,0.44556485592324835,0.015682783721611523,0.017746740430497582,0.32453808454435784,0.014704361004361354,0.016639550896893746,0.5845132867495219,0.02005171431848352,0.022690650812600268,0.20707581440607703,0.05557716914112678,0.06289148738627674
homo,4,1000,3,0.4407452224407395,0.02212907711136176,0.02504140810923889,0.3227953989690203,0.01955781127040972,0.02213174689939266,0.607862671216329,0.011821333010781749,0.013377097600071901,0.22347456216812134,0.07867256055443905,0.08902638306732734
homo,4,1500,3,0.4266037274354769,0.011514595451081877,0.013029991375251855,0.3095701775362568,0.009897876771177292,0.01120050196376011,0.6367519895235697,0.007403241605402646,0.008377556526159907,0.27337318658828735,0.0393977490935035,0.04458275004741517
homo,4,2000,3,0.41291238931631247,0.01330695973367404,0.015058242497291147,0.2986020942402596,0.011946751884775966,0.013519022416569463,0.6773547927538554,0.015562934828797503,0.01761111864106221,0.31912457942962646,0.04372400258270077,0.04947836673589355
homo,4,2500,3,0.4130830461061774,0.010041222342953475,0.011362712748486265,0.29872721959263354,0.010034422969351855,0.011355018532935,0.6785740454991659,0.011578767174536462,0.013102608516401153,0.3187648057937622,0.03333622848842216,0.03772349376345251
homo,4,3000,3,0.40015898792986876,0.007851960080808105,0.00888532928198868,0.287735061327715,0.008679245026812759,0.009821490327082412,0.7003587285677592,0.023204951329770948,0.026258874397679825,0.3608132004737854,0.02504185574020616,0.02833752741912697
homo,6,50,10,0.6306746322565092,0.014902275396712236,0.009236525984249195,0.4563789253289813,0.015221821748132114,0.009434582864791942,0.10318375034257768,0.09534674576101342,0.05909652528160214,-0.5881083846092224,0.07543097660642982,0.04675260367261054
homo,6,75,10,0.5059154153002403,0.012359821814437141,0.007660696927861449,0.36701348343065365,0.01000680582630492,0.006202282508776698,0.4320818305015564,0.025998275060693115,0.01611389782775914,-0.021975004673004138,0.05020387896762649,0.031116686562971993
homo,6,100,10,0.6251924871331238,0.060327279125171274,0.037391234986949184,0.46174627819728165,0.05248672838784944,0.03253161129269947,0.23596132472157474,0.09764114808417708,0.060518610574758006,-0.5729066133499146,0.297747511162698,0.18454581937242487
homo,6,125,10,0.4780373624576604,0.017872190185381026,0.011077298241256152,0.3464538182811008,0.010377287358110412,0.0064319093411972575,0.4567675441503525,0.06558864210461257,0.040652261546886316,0.08689457178115842,0.06943480202042779,0.043036136160412956
homo,6,150,10,0.4740852706156561,0.030934193041810575,0.019173211487924925,0.3469955826516972,0.0196887024740567,0.012203184222316634,0.4305597320199013,0.09175012787295383,0.05686731841928588,0.09962142109870908,0.12497789603234323,0.07746210249303337
homo,6,175,10,0.5004064554828559,0.04634134916717143,0.028722665789828114,0.35728742900276733,0.02752015577769158,0.017057169268748975,0.32046557366847994,0.16067619374721867,0.0995881366495123,-0.007015746831893909,0.1863408787564179,0.1154952732212427
homo,6,200,10,0.4785700425689661,0.03226984957427686,0.02000105998352304,0.34537959764334697,0.0207458106547664,0.012858386660827581,0.419995079934597,0.1168562535764023,0.07242825634658313,0.08226820826530455,0.1284680431629427,0.07962531809618527
homo,6,225,10,0.4844010079307581,0.04927757320561861,0.03054255630350617,0.34972777886974166,0.03223762451030676,0.01998108668194457,0.41545874178409575,0.13891961600030237,0.08610327005443748,0.05487867593765259,0.20217455139427215,0.12530908519641945
homo,6,250,10,0.4948612278393784,0.04445268142180876,0.02755205739337449,0.3599089275789378,0.02896071184579855,0.01795003517013833,0.436156602203846,0.12337592075336112,0.07646918792820741,0.015624868869781452,0.184618768387153,0.11442789815602485
homo,6,275,10,0.4710682937395113,0.018644771145146538,0.011556148881164786,0.34437438454279096,0.01471611253741484,0.009121141048631789,0.47676082253456115,0.029349862220633828,0.01819123307134873,0.11318942904472347,0.0708333427948973,0.0439029607130091
homo,6,300,10,0.4711846740484087,0.012777289461635534,0.007919446056318842,0.34426891303616747,0.011925278403632193,0.007391364131470525,0.4942510098218918,0.0322399656930337,0.019982537762032387,0.11341398954391475,0.047972072459203235,0.029733398557744564
homo,6,325,10,0.4847792908116273,0.040362420697767326,0.025016887531442013,0.3511945883198598,0.02783739388944308,0.01725379548752315,0.4394978120923042,0.11625478899814844,0.07205546473874096,0.056285852193832364,0.1629230908322468,0.10098077789102196
homo,6,350,10,0.4717057253448928,0.010055229046941068,0.006232295531871513,0.34352332991658113,0.010091582574657159,0.006254827681790234,0.5053678661584854,0.028576360376969367,0.017711811661686172,0.11167662143707272,0.03798349671121582,0.023542415168571553
homo,6,375,10,0.4707381710313628,0.019059566059434645,0.011813241432601715,0.34266848218241697,0.015253061129966024,0.009453945234252945,0.4696433573961258,0.07445018285105659,0.046144701404968055,0.11437394618988035,0.07244420544915435,0.044901383730099796
homo,6,400,10,0.46374305731220666,0.01286663364043564,0.007974822152053232,0.33790640023506996,0.012238252745958382,0.007585347638575549,0.5164705783128738,0.042599805940312346,0.02640363327190136,0.14117072224617,0.047599248208363046,0.029502319693022777
homo,6,425,10,0.46561485794649415,0.008618856219122147,0.00534202242967492,0.3383582593668285,0.00999236085106348,0.006193329420365191,0.5053760021924972,0.036577640177993226,0.02267105626172288,0.13455628752708432,0.031906379072377276,0.019775778632458742
homo,6,450,10,0.46530112641684923,0.01571714809177686,0.009741589313268071,0.3394413504201579,0.015502832358688965,0.009608755045694644,0.5309960663318634,0.024690771289878247,0.015303498594612521,0.1351014077663421,0.05825992424005766,0.03610987515385757
homo,6,475,10,0.4696085907804768,0.007228548548528278,0.004480300807728894,0.34368190803787463,0.007062835949995596,0.004377591075052616,0.5159190356731415,0.046400941969107434,0.02875960179113685,0.11973003745079036,0.02699999061093262,0.016734767558206808
homo,6,500,10,0.47692492643234735,0.014835604749652134,0.009195203089082919,0.34946116437433766,0.013727846663252758,0.00850860751378256,0.5336132764816284,0.019853810381573418,0.012305519163618259,0.09149079918861387,0.057336565216664886,0.03553757130190756
homo,6,600,3,0.46258697941908267,0.011992540466029874,0.013570837074006463,0.33857091363428077,0.011210692243301134,0.01268609252156504,0.5663302739461263,0.01626523376924565,0.01840584470640809,0.14565642674763993,0.044579771100294485,0.050446759976527165
homo,6,700,3,0.46931512005801745,0.008725616105874228,0.009873964142840766,0.3400801776687702,0.00740177362430967,0.008375895349172685,0.5355184574921926,0.04958589061057266,0.056111717492362066,0.12081466118494667,0.03284950881505395,0.03717271860395203
homo,6,800,3,0.4741134698992252,0.0032765147911938005,0.0037077255255310807,0.349240707038686,0.007437216640277927,0.00841600289740061,0.5732700626055399,0.01731386210996025,0.019592479381799317,0.1029232541720072,0.012412472300545695,0.014046034679096507
homo,6,900,3,0.4618823327475692,0.011435603476018958,0.012940603540641716,0.3425345845602972,0.010535513047680472,0.011922055336493103,0.6125505963961283,0.009551332091558439,0.01080834974219432,0.14829067389170322,0.04185624639739884,0.04736480164461883
homo,6,1000,3,0.4438035108351769,0.017616926274912063,0.01993542876914397,0.3199151282285704,0.009770909841711544,0.011056825357585858,0.5701281229654948,0.10536629188226156,0.11923318368420333,0.21315594514211014,0.06236255930399263,0.07056987918696772
homo,6,1500,3,0.4402304329279506,0.01204844463222535,0.01363409859339395,0.32372220315021816,0.008188783756637678,0.00926648115221158,0.648526132106781,0.025916466347285796,0.02932724249121669,0.22620097796122227,0.04261999394057203,0.048229063349920984
homo,6,2000,3,0.4126524475171509,0.010986835465690407,0.012432774730770627,0.2974980033512221,0.007520958101718813,0.008510765281798857,0.6766769687334696,0.021258204568586767,0.024055923055116935,0.3201309839884439,0.0360140477151654,0.04075373148019919
homo,6,2500,3,0.4234006841803543,0.018263078926683045,0.0206666193277216,0.31213149816374613,0.018594824248108807,0.021042024498951626,0.6942137479782104,0.013650782923133695,0.015447315062827954,0.28370364507039386,0.062480605069503335,0.07070346054577656
homo,6,3000,3,0.42232004448706184,0.031773542729458204,0.03595514835800311,0.30500282262936956,0.0246089813539224,0.02784768393797237,0.6559251149495443,0.09919249988393283,0.11224688035877786,0.28555240233739215,0.10670624940778785,0.12074948836681125
lumo,2,50,10,1.1124635171052968,0.07693227232081196,0.047683116396794394,0.8436559718816458,0.063711534450051,0.0394888181689431,0.6320751965045929,0.032515814153812286,0.020153510409354328,0.19179245829582212,0.11259261216628952,0.06978562402207812
lumo,2,75,10,1.1055931858433603,0.06467616890595858,0.04008670479901155,0.832023512704957,0.05526198018180652,0.03425173017557652,0.6487072825431823,0.026552963899793006,0.016457697532108285,0.20271723270416256,0.0943009205528406,0.05844831610192196
lumo,2,100,10,1.1141699401649312,0.07183600062292783,0.04452441447328239,0.8358494461605727,0.058694254315394045,0.03637907572355517,0.6622933626174927,0.021446739975091087,0.013292827154507456,0.18976538777351376,0.104685336670344,0.06488464389396756
lumo,2,125,10,0.9535948931581499,0.024673332680535263,0.015292690032561574,0.7070266057724702,0.020948793587069962,0.01298419678570251,0.6845438659191132,0.01526606115714357,0.009462002734575873,0.4083354353904724,0.030526552629445376,0.018920553342721684
lumo,2,150,10,0.8763954300271146,0.03230099109099731,0.02002036169555829,0.6671542228559686,0.02716927989428658,0.016839694143102615,0.726478636264801,0.014879053805242827,0.00922213309274149,0.49994592666625975,0.03694012912813443,0.022895729240704408
lumo,2,175,10,0.8544803579721613,0.019751778008962276,0.01224227884388391,0.6496759480262412,0.01909456901298098,0.011834936487977454,0.7400760471820831,0.010292261741913668,0.0063792099182956195,0.5249940514564514,0.02200012465100934,0.013635818530142074
lumo,2,200,10,0.8079899197097707,0.019071079545999476,0.011820377565507221,0.6123482046464194,0.01574021988188104,0.009755889356927675,0.7697188377380371,0.009164554672142701,0.005680249835001288,0.5752672731876374,0.020119747103436003,0.012470348451512894
lumo,2,225,10,0.7941700868962613,0.021144960714691234,0.013105782431068396,0.5913492927249633,0.015299880741075004,0.009482964329865414,0.7792343914508819,0.0118026647513799,0.007315367402454105,0.5896162509918212,0.021900269141099896,0.013573927443888727
lumo,2,250,10,0.7952335481922511,0.013458891117626624,0.008341907139534224,0.5933284139525338,0.011740384767951417,0.007276765868800882,0.7773658454418182,0.007892342280479843,0.0048917244252728986,0.5886727929115295,0.013917633608977353,0.00862623868143923
lumo,2,275,10,0.8078825391741625,0.03177515824068086,0.019694447118352772,0.6012238866968926,0.02517628399780948,0.015604422488656204,0.7748294293880462,0.012323856815008367,0.0076384055902701,0.575002110004425,0.03367183339241043,0.020870018556691305
lumo,2,300,10,0.7985285839847132,0.02345630027868079,0.014538365534848824,0.5958000402012633,0.021472612744728524,0.01330886326326796,0.7798973560333252,0.010164853656158363,0.006300241568607091,0.585041981935501,0.024337658367365154,0.015084636937762056
lumo,2,325,10,0.762723338667951,0.024190726072589624,0.014993567357950174,0.5700707042075563,0.021334559834420033,0.013223297182966765,0.8034001231193543,0.010055630559899087,0.006232544392181166,0.6213716208934784,0.023934785866507824,0.014834933974728026
lumo,2,350,10,0.767825698996254,0.02886401703230786,0.0178901031038214,0.5672619802471239,0.024704407761001836,0.015311950566980061,0.8012108743190766,0.011856876404290194,0.007348968133042234,0.6161483824253082,0.029046382510828077,0.01800313439844864
lumo,2,375,10,0.7386583050517794,0.02947350401226372,0.01826786704775347,0.549734223146238,0.02638226045403385,0.016351894440272848,0.8157962262630463,0.00616109151654809,0.003818684084746458,0.6447000861167907,0.029408759423487748,0.018227737935879677
lumo,2,400,10,0.7305521843574148,0.03551358186717973,0.022011546087944093,0.546433556424845,0.028760134801344078,0.01782571623000142,0.8154610991477966,0.013540290019626412,0.008392358701688031,0.6522146761417389,0.03417601820795,0.021182515542931577
lumo,2,425,10,0.693843776344811,0.017902028362161256,0.0110957921348272,0.515895540635653,0.015589133946257409,0.009662245323845978,0.8322450757026673,0.007011255841475587,0.004345621392575767,0.686765480041504,0.016224667301443885,0.010056152978399995
lumo,2,450,10,0.7095203365455984,0.03464070737347582,0.021470532871676235,0.5251239431029934,0.0278271950137482,0.017247474158876473,0.8313850820064544,0.01104047156167783,0.006842955169134748,0.6719451487064362,0.03253044241934094,0.020162577102262828
lumo,2,475,10,0.6798577919187432,0.023161436816478365,0.014355607267541587,0.5017402026185708,0.015384924728467869,0.009535675139352379,0.8409439086914062,0.01142793799834128,0.007083109354653019,0.699132215976715,0.020452718335522525,0.012676726159299259
lumo,2,500,10,0.6904273002633223,0.0252340739486449,0.015640241071275984,0.5071395877654175,0.021730194892379644,0.013468514332418325,0.837197208404541,0.00994399882239758,0.006163354324446473,0.6896556854248047,0.022662267877125837,0.014046219153570957
lumo,2,600,3,0.655159777412009,0.02880015061054204,0.032590438427088496,0.4834694918282615,0.020800775357572493,0.02353829317401293,0.8549516995747884,0.013064700302772736,0.014784100143907743,0.7205271323521932,0.02472474523425993,0.02797868310062398
lumo,2,700,3,0.6430872570345312,0.019957464422738404,0.022583997015348377,0.4752233021460851,0.01770943189299897,0.020040108730411867,0.8628671367963155,0.010657826097769895,0.012060465582386388,0.7309055924415588,0.016565605039649874,0.018745746796704515
lumo,2,800,3,0.610275449830199,0.016764747109308697,0.01897109726265254,0.4464552108076952,0.007268763316462208,0.00822538001657286,0.8726353446642557,0.006083071038040457,0.006883642894572057,0.7576983769734701,0.01326465674040543,0.015010372153970874
lumo,2,900,3,0.5932945037168835,0.041282957841865184,0.04671606457297188,0.4425161666082947,0.04076953529190814,0.04613507226401746,0.8809294104576111,0.014119173216585327,0.015977348576367765,0.7703712185223898,0.03242780131060468,0.03669551163917441
lumo,2,1000,3,0.5460211060658108,0.0029852480226117122,0.0033781261489272334,0.3972464724012714,0.004962975938628678,0.005616135968531849,0.9000558257102966,0.002469202688094345,0.002794165879843835,0.8061286608378092,0.002118203626213853,0.0023969730502342982
lumo,2,1500,3,0.5109981108809298,0.0185091298786308,0.020945052191070745,0.3701376676215737,0.012928177943335202,0.014629610550803283,0.9144880374272666,0.0025959224020755908,0.0029375627353620958,0.8300565878550211,0.012425949098857343,0.014061285112037273
lumo,2,2000,3,0.49955491241684447,0.008610013553632766,0.00974314754011576,0.3546667649493539,0.0021378313103844965,0.002419183865763699,0.9165996710459391,0.004379572429962687,0.0049559527498938645,0.8376924991607666,0.005595058361090044,0.0063314045637777264
lumo,2,2500,3,0.45121422394102206,0.010568049142304012,0.011958873393552094,0.324333385701849,0.008062438583660512,0.009123508129738394,0.9328994154930115,0.002543899745672538,0.002878693557792702,0.8675626317660013,0.006235026999664308,0.007055597252655115
lumo,2,3000,3,0.44773067176169395,0.016872850914708585,0.01909342823450271,0.3208401953394263,0.010117085225817677,0.011448559681938832,0.93660040696462,0.003286118000037365,0.0037185925793444766,0.8695239623387655,0.009740842081621078,0.011022800483996825
lumo,4,50,10,1.1874280409658855,0.10994993815563905,0.06814767770062857,0.8901972648984577,0.0956876095696799,0.0593077948590341,0.6408385694026947,0.04409042487695951,0.02732752846068528,0.07607003450393673,0.17445371620514072,0.10812753353981869
lumo,4,75,10,1.1726853942760902,0.07057021199307888,0.04373987055237575,0.8733296508442804,0.056912962894189366,0.03527501986232024,0.6742598056793213,0.027604875118542028,0.017109678860224267,0.10285560488700865,0.1059513375557366,0.06566931937222312
lumo,4,100,10,1.2130078465676333,0.05706983089423303,0.035372247656058384,0.914022679322062,0.05443130682828403,0.03373687349698322,0.6742286741733551,0.022321051946606028,0.01383473132875319,0.041311150789260856,0.09026827607402604,0.05594885715875766
lumo,4,125,10,0.9458086521593472,0.04528065784007381,0.028065242494177144,0.6814912148796307,0.03368622720147791,0.020878939931979635,0.7431759059429168,0.014789811420700436,0.009166820089741694,0.4171086072921753,0.05588403593083954,0.03463728432329162
lumo,4,150,10,0.8141482671775286,0.0274600229037025,0.017019898527313726,0.6085175371866592,0.022487365285462788,0.013937813404139921,0.7647549450397492,0.01391330682842753,0.00862355691507049,0.5685429871082306,0.02931605359073974,0.018170278265441875
lumo,4,175,10,0.7935250949524545,0.029339935466405582,0.01818508040533447,0.5960755272021608,0.027850806242302305,0.017262108549951284,0.7786729812622071,0.016212714287703395,0.01004874442372864,0.5900400340557098,0.03074588880476278,0.019056499312627193
lumo,4,200,10,0.7645510804050407,0.03487942188869679,0.021618489661089913,0.5716518185783135,0.027792855245284118,0.017226190149873283,0.7975753843784332,0.013735181719082072,0.008513153828486846,0.6191869139671325,0.034717351208134885,0.02151803721255811
lumo,4,225,10,0.7601709673315644,0.03934356276476699,0.02438539284208121,0.5623514051944147,0.03296654323670535,0.020432875189240026,0.8013710260391236,0.01718440790836297,0.010651006369440061,0.6233357429504395,0.03905801993910336,0.024208411565152185
lumo,4,250,10,0.7593250128605228,0.02190363417819862,0.013576013115490743,0.5642809563768904,0.019046765304766105,0.011805307442659478,0.7989736378192902,0.011175649840996203,0.006926739534689132,0.6247967123985291,0.02194382104389806,0.013600921192906915
lumo,4,275,10,0.7723532398458911,0.02758887262336465,0.017099760410955015,0.5657312967637967,0.02520707090921549,0.015623504414040507,0.7989721238613129,0.010361031277592542,0.006421833718105601,0.6116560876369477,0.02777272133076739,0.017213711020368037
lumo,4,300,10,0.77447905362862,0.025188743041230692,0.015612144683773085,0.5696972707848256,0.017145192654606473,0.01062670050334523,0.7956431031227111,0.009052240142272626,0.005610636568172078,0.6095920026302337,0.02527224281308033,0.015663898378550343
lumo,4,325,10,0.6894090954342161,0.05059993157291743,0.03136216251094074,0.5095670718266664,0.03827647859585233,0.02372400722202108,0.8373869001865387,0.020723014835326167,0.01284425766555761,0.6894434869289399,0.04632538787305862,0.02871277287724325
lumo,4,350,10,0.7036216504017091,0.04479491670280122,0.02776417701816085,0.5145910296055353,0.03615320998998044,0.022407991705759515,0.8353380680084228,0.012151381277226668,0.007531504144419791,0.6768934547901153,0.04224624708722642,0.026184495224418358
lumo,4,375,10,0.6886774683415461,0.02609194777242306,0.016171956775998655,0.5051324936965358,0.01973468824893874,0.012231686500881257,0.8384309351444245,0.011363926222783214,0.007043434445117362,0.6911991238594055,0.02373735654510752,0.014712566013552853
lumo,4,400,10,0.6666454633379049,0.03913602659151044,0.02425676058922547,0.49200886371718683,0.032495371181140105,0.020140839723619748,0.8483352661132812,0.016576813617325627,0.010274415526253387,0.7101181983947754,0.034187430101432686,0.0211895887077924
lumo,4,425,10,0.6378068695513299,0.028997520352099567,0.017972849318705585,0.46727184564815916,0.02847869184332903,0.017651276077367852,0.8607137262821197,0.008557277927209922,0.00530385580892931,0.7349842846393585,0.024686654919908565,0.015300947242072482
lumo,4,450,10,0.6402832593479764,0.027492348426140196,0.017039934093695495,0.4690139450832126,0.026293537281453127,0.016296903248180953,0.8599369168281555,0.009603003980181947,0.00595200353157933,0.7329759299755096,0.022733622426371843,0.014090445161389235
lumo,4,475,10,0.6295173664221962,0.020264304468124814,0.012559946034406667,0.46153037821305876,0.016975871622959948,0.010521754240653824,0.8644983828067779,0.008565847906038556,0.0053091675368385,0.7420673310756684,0.016569085538037282,0.010269625613085438
lumo,4,500,10,0.6339321819886549,0.028810143977047346,0.017856712238230876,0.4623658772671817,0.02337510908298086,0.01448804271039343,0.8624473690986634,0.011917445037787525,0.00738650896101888,0.7381948292255401,0.02422558051954691,0.0150151703679884
lumo,4,600,3,0.5514832537329155,0.01812502988952134,0.02051040213613891,0.40801275057899994,0.01022285565685918,0.011568250192133698,0.8971222241719564,0.005876727800168795,0.006650143539667958,0.8020919760068258,0.013121955004372668,0.014848889937974685
lumo,4,700,3,0.5662606098361617,0.022258042102617084,0.025187345735176794,0.41951620694586067,0.017512281391346328,0.019817011935819823,0.8962388634681702,0.0035448963969470335,0.00401142790249234,0.7912790973981222,0.016333560838188457,0.01848316406363634
lumo,4,800,3,0.5375973898606454,0.007476018281058404,0.00845991108738984,0.4003156114637514,0.009729414355386466,0.011009868794393978,0.9020807147026062,0.003583280102980075,0.004054863154793257,0.8120439251263937,0.005241070982810443,0.00593083013582439
lumo,4,900,3,0.5316697028006916,0.059297801032857964,0.0671017787217999,0.40460610802700175,0.05289467838264172,0.05985596333371708,0.9073457717895508,0.018142150977206516,0.02052977647072327,0.8146653572718302,0.04005845853696873,0.0453304131664951
lumo,4,1000,3,0.4750603955303494,0.028817561830291317,0.032610141077010456,0.35550226241696903,0.02315645687376401,0.0262039977547094,0.9256863991419474,0.009001884195807662,0.010186590916780246,0.8528880675633749,0.01768401217973924,0.02001134361695714
lumo,4,1500,3,0.4604923369054232,0.027931619499864356,0.031607602952811814,0.3471438355006911,0.026105132250001398,0.02954073805826741,0.932469884554545,0.009484569306314198,0.010732800538610402,0.861772358417511,0.017019585827601585,0.01925947441976096
lumo,4,2000,3,0.4293521559940566,0.029150213677935015,0.032986572079226145,0.3213094529355959,0.02290697578080299,0.025921683321399016,0.941881000995636,0.0064293514888652875,0.007275496113109746,0.8797608415285746,0.016532763796356473,0.01870858343141882
lumo,4,2500,3,0.4082603073268624,0.04347638166341516,0.04919815728725675,0.30456567975913573,0.0287054568190899,0.03248328231455696,0.947932223478953,0.009316409174500526,0.010542509435766012,0.8907977739969889,0.022858542975264493,0.025866876442501106
lumo,4,3000,3,0.3644742911275126,0.009929952048296607,0.011236798556723278,0.260768673995446,0.008542121588799367,0.009666320549537902,0.9572286208470663,0.0017977275266458184,0.0020343202040195843,0.9135759274164835,0.004740316186438979,0.005364172739517591
lumo,6,50,10,1.1028212024865953,0.06463419759404818,0.040060690710375206,0.8209185608625714,0.0541922239816947,0.03358868841342224,0.6926888704299927,0.028718826600777913,0.01780011314203432,0.20670112371444702,0.09360853397934389,0.0580191704575824
lumo,6,75,10,1.1095346010622664,0.061465035122757715,0.038096423460231656,0.8217088630541288,0.050915951325143365,0.03155803358265741,0.6948464572429657,0.033438769338650864,0.020725563959575245,0.19727705121040345,0.09049978201272858,0.056092346026156106
lumo,6,100,10,1.1828501120832116,0.061395989075378514,0.03805362827669422,0.8757054660062032,0.05397669074309925,0.03345509952811714,0.66969513297081,0.020489002943989337,0.012699215592624722,0.08799480795860287,0.0944616943711717,0.05854796474691545
lumo,6,125,10,0.898024282856795,0.05114734262723712,0.0317014513975496,0.6545446537673454,0.03569349111978714,0.022123054997978175,0.7629136741161346,0.014781967156034734,0.009161958164130785,0.47406949400901793,0.05956300151257682,0.03691753081493623
lumo,6,150,10,0.7858353565217627,0.03618778753368854,0.022429423089385794,0.5910636899663867,0.025046670046316222,0.015524086929218561,0.7840014338493347,0.012657288846651247,0.007845068904580471,0.5976747095584869,0.03802630400543933,0.023568947404413745
lumo,6,175,10,0.7604840051142356,0.045737630836942954,0.028348477292039844,0.5720715160120885,0.03761652532567934,0.023314963947348555,0.7946182727813721,0.0272423355084718,0.01688497448189342,0.62270787358284,0.04767401788899605,0.029548662421204616
lumo,6,200,10,0.7062889583091096,0.02852734718009919,0.017681432967533037,0.5257615416429442,0.023573238502370742,0.014610844596798149,0.827530837059021,0.00620183089435618,0.0038439346127154667,0.6751460611820221,0.02743766127015036,0.017006038643245274
