model,target,train_size,n_seeds,RMSE_mean,RMSE_std,RMSE_CI95,MAE_mean,MAE_std,MAE_CI95,Pearson_R_mean,Pearson_R_std,Pearson_R_CI95,R2_mean,R2_std,R2_CI95,n_test_mean
gcn,measured log solubility in mols per litre,250,10,2.34994786794643,0.2089228511363097,0.1294917247100191,1.7059395798389858,0.143844752792379,0.0891559014644055,0.5485651314258575,0.0411309903155191,0.0254932519158121,-0.3085586428642273,0.2482082696569181,0.1538410793762037,777.0
gcn,measured log solubility in mols per litre,275,10,2.200001573883664,0.1577046559359966,0.0977463584327047,1.6126268034414004,0.0981058715350432,0.0608066491537767,0.5682894587516785,0.0445725193059843,0.0276263336835126,-0.1566239833831786,0.1560095419775793,0.0966957159162848,752.0
gcn,measured log solubility in mols per litre,300,10,2.1946997195865783,0.1994927456640091,0.1236468847838738,1.617270477575235,0.118924705464979,0.0737102961094654,0.5978611826896667,0.0496966614614115,0.030802309895577,-0.1740463852882385,0.2136206199430278,0.1324034319826427,727.0
gcn,measured log solubility in mols per litre,325,10,2.158245610769026,0.1335582274506297,0.0827802470037674,1.6408800119278957,0.1253495931620261,0.0776924827608241,0.6116014719009399,0.0249052934602663,0.0154364608133502,-0.1369343817234039,0.1434327295199852,0.0889005267944125,702.0
gcn,measured log solubility in mols per litre,350,10,2.2341387902303,0.2017903835677479,0.1250709755106471,1.6884386843650463,0.154288582553578,0.095629054214332,0.5837334811687469,0.0486612530432916,0.0301605571092619,-0.2569065868854522,0.2281454894852354,0.1414060393947986,677.0
gcn,measured log solubility in mols per litre,375,10,2.442306011805438,0.1965942456964542,0.1218503758915759,1.792287033677173,0.1413851287323203,0.0876314106777684,0.5194955825805664,0.0455389489199125,0.0282253329640497,-0.4808425784111023,0.2395067507302434,0.148447822069578,652.0
gpr,measured log solubility in mols per litre,50,10,2.1607624742476643,0.1608227353832092,0.0996789640965006,1.7717715868513608,0.1540024260360606,0.0954516925672512,0.381077365311858,0.1440867615693457,0.0893059000584029,-0.0902593296758941,0.166495652353284,0.1031950744625824,977.0
gpr,measured log solubility in mols per litre,75,10,2.088731289591846,0.1023614786896735,0.0634443017951426,1.7205088343129358,0.0950385801051532,0.0589055222292472,0.479864178221692,0.0473160727799331,0.0293268057441011,-0.0213819420219427,0.1032169152311934,0.0639745068566709,952.0
gpr,measured log solubility in mols per litre,100,10,2.0816282611675816,0.102216297594082,0.0633543176198301,1.7237418077798712,0.0903346182476318,0.0559899764639677,0.5105039824372095,0.0426099971839181,0.0264099498701302,-0.0211531455069824,0.1010552896066536,0.0626347174139334,927.0
gpr,measured log solubility in mols per litre,125,10,2.1143373007950768,0.0693353082871859,0.0429744693056612,1.758043106947489,0.0590648886351615,0.0366087972549356,0.5198302718148156,0.0392821168952082,0.0243473082975606,-0.0487951624915926,0.0687008776503463,0.0425812451230196,902.0
gpr,measured log solubility in mols per litre,150,10,2.164413589227391,0.0475089880432806,0.0294463758631087,1.808363369894044,0.042174126819788,0.0261397946195474,0.5390298393759231,0.0163150418977041,0.0101121677334929,-0.0935970405082529,0.0498216996618385,0.0308798093751211,877.0
gpr,measured log solubility in mols per litre,175,10,2.2031182915251124,0.0632540541581098,0.0392052689463372,1.8519703659870443,0.0557839554506656,0.0345752537990237,0.552613295702309,0.0185135728881179,0.0114748313589829,-0.1306543944471462,0.0628982891725736,0.0389847635237951,852.0
gpr,measured log solubility in mols per litre,200,10,2.2119503210112152,0.0152811668441007,0.0094713653363515,1.8686083463640808,0.0136480588638347,0.0084591545233544,0.5571664842410469,0.0059188527655234,0.0036685429513511,-0.1367343655736852,0.0147005779489922,0.0091115126109737,827.0
gpr,measured log solubility in mols per litre,225,10,2.1600686638731594,0.0448370980609807,0.0277903212948235,1.82526354162388,0.0418998852520284,0.0259698179348372,0.5757324203026185,0.0085078039867145,0.0052731915429186,-0.0795782435207178,0.0460082319365952,0.0285161975912403,802.0
gpr,measured log solubility in mols per litre,250,10,2.158158153681496,0.0354515821168854,0.0219731182445869,1.8297898119086224,0.0305452061081339,0.0189321148885941,0.5595418911802863,0.0060667903396738,0.0037602356097748,-0.0956868136573499,0.0373523812523244,0.0231512457545102,777.0
gpr,measured log solubility in mols per litre,275,10,2.142805872929691,0.0331092155331643,0.0205213043947402,1.822766710780749,0.0316658528355692,0.0196266989263716,0.5603395279399991,0.0098131495139998,0.0060822530828667,-0.0933893134831349,0.028334620090323,0.0175619794797134,752.0
gpr,measured log solubility in mols per litre,300,10,2.061077800437156,0.0498454557570362,0.0308945335554718,1.740861247370875,0.0458241180475311,0.0284020826205307,0.5847480260431781,0.0111984214111305,0.0069408535000835,-0.0282972401298916,0.050408618636413,0.0312435855243997,727.0
gpr,measured log solubility in mols per litre,325,10,2.101596755050408,0.0196327732594927,0.0121685189359864,1.786502448975065,0.0206258692963431,0.0127840462366862,0.5938992697863492,0.0185488768022541,0.0114967129516647,-0.0744157005881374,0.0200011413406575,0.0123968358381285,702.0
gpr,measured log solubility in mols per litre,350,10,2.070578876214926,1.1538725690429102e-14,7.151776277620362e-15,1.7642762584342575,1.178208837668328e-14,7.302614033288153e-15,0.6068373320583905,4.7680743526513e-16,2.955283101452557e-16,-0.0717395704680425,1.1895985239478028e-14,7.373208040224855e-15,677.0
gpr,measured log solubility in mols per litre,375,10,2.0600893190215923,0.0082256306455603,0.0050982986941253,1.7713891238021038,0.0093554433212504,0.0057985638454893,0.6188066445831399,0.0005791905965734,0.0003589860509666,-0.0475186478338466,0.0083585847364013,0.005180704493379,652.0
gps,measured log solubility in mols per litre,50,10,2.568031107663248,0.4107547202900627,0.2545884132532674,2.0421710128021706,0.3404094334656063,0.2109879527647367,0.4762397319078445,0.0684573781392963,0.0424303225624648,-0.5680719912052155,0.4748773568946227,0.2943320351774237,977.0
gps,measured log solubility in mols per litre,75,10,2.3369007075712576,0.2499921706694208,0.1549467526788824,1.885700279154632,0.2181269412710977,0.1351964788786406,0.5591109931468964,0.0532829621746946,0.0330251221067161,-0.2890159368515014,0.2674715367738931,0.1657805760323135,952.0
gps,measured log solubility in mols per litre,100,10,2.313290428998448,0.3492395246702948,0.2164608999948885,1.861683862473258,0.3003434135868976,0.1861547763642534,0.5612769424915314,0.0454877566424058,0.0281936036617253,-0.2841355383396148,0.3988064517536127,0.2471827996898477,927.0
gps,measured log solubility in mols per litre,125,10,2.403660376660186,0.4083403671414415,0.2530919816682416,1.9260581146067648,0.3622922037293754,0.2245510342920887,0.5724819809198379,0.056799533607852,0.0352047156622743,-0.3880494356155395,0.4566162292442885,0.2830136709978692,902.0
gps,measured log solubility in mols per litre,150,10,2.550663019628088,0.2849308886684317,0.1766019944499086,2.033125798864992,0.2449998130592389,0.1518524573742014,0.5867961496114731,0.049973558466233,0.0309739324372298,-0.5343844175338746,0.3495758731418997,0.216669370937415,877.0
gps,measured log solubility in mols per litre,175,10,2.3355052512806096,0.2198305106087763,0.1362523620934221,1.872967940399925,0.1900240614767413,0.1177781335224629,0.6064395785331727,0.0432674690707738,0.0268174551674887,-0.2795943081378936,0.2354581807334003,0.1459384923880756,852.0
gps,measured log solubility in mols per litre,200,10,2.44904903491301,0.2724192191020841,0.168847181310339,1.9670791263646856,0.2300563860768344,0.1425904253728896,0.5930597305297851,0.0493072224752856,0.0305609331112353,-0.408466500043869,0.3062354103827535,0.1898066738131519,827.0
gps,measured log solubility in mols per litre,225,10,2.107492490253178,0.2868605747892337,0.1777980262988546,1.6583065392305372,0.2456985559610145,0.1522855427116247,0.641485470533371,0.0445406927170109,0.0276066073592959,-0.0444830000400543,0.3000031823976549,0.1859438988884026,802.0
gps,measured log solubility in mols per litre,250,10,2.064476010415241,0.080874778726279,0.0501267071832859,1.6116506698297737,0.0793918711267878,0.0492075915307888,0.6351944744586945,0.0392912913884216,0.0243529947073673,-0.003781771659851,0.0795089700651351,0.0492801702047147,777.0
gps,measured log solubility in mols per litre,275,10,1.850328271414527,0.0872143868066869,0.0540560369806377,1.436486626976306,0.0888015419725728,0.0550397659442008,0.6764665186405182,0.0281665504774742,0.0174578088544287,0.1827717125415802,0.0836221140791341,0.0518295232767055,752.0
gps,measured log solubility in mols per litre,300,10,1.904191287381224,0.1135047339295684,0.0703509629480506,1.4922272183681715,0.0940309176666321,0.0582809665792553,0.6976380944252014,0.0243752445737482,0.015107933109834,0.1198854088783263,0.1069121985277606,0.0662648671727495,727.0
gps,measured log solubility in mols per litre,325,10,1.8777698480177023,0.1384630890668548,0.0858203117295478,1.485411168832467,0.1181902943127626,0.0732551033613791,0.7114339590072631,0.0337495537678858,0.020918190144484,0.1381251037120819,0.1288993691470911,0.0798926567108741,702.0
gps,measured log solubility in mols per litre,350,10,1.8866876050458607,0.13009250136443,0.0806321677207516,1.501821183328652,0.1560677711834284,0.0967318067519827,0.7422224223613739,0.0224039994649769,0.0138861427332781,0.106365156173706,0.1252345579959393,0.0776211832261975,677.0
gps,measured log solubility in mols per litre,375,10,1.9995912512832683,0.1714818140777102,0.1062855295174857,1.613874297813222,0.1706833543849323,0.1057906390726785,0.7519110083580017,0.0354667281325008,0.0219825058423238,0.0065841853618621,0.177388034472995,0.1099462428446456,652.0
krovex,measured log solubility in mols per litre,50,10,1.096324472068524,0.0876344309757682,0.0543163830539029,0.855681128721778,0.0731486023600669,0.0453379734586928,0.8614420354366302,0.020334178233043,0.0126032542425898,0.7190717697143555,0.0447031368917443,0.0277072913019135,977.0
krovex,measured log solubility in mols per litre,75,10,1.0994873415323725,0.1055272145508522,0.0654064452103353,0.8596227280744786,0.0868245365316462,0.0538144052767856,0.8587818324565888,0.0292778369786439,0.0181465913638609,0.7154615879058838,0.0568322621826122,0.0352250010430737,952.0
krovex,measured log solubility in mols per litre,100,10,1.019347445666264,0.0740212947097071,0.0458788737809003,0.7968670636574077,0.0626722954828797,0.0388446911837285,0.8776264965534211,0.0172693835049395,0.0107036747898599,0.754556292295456,0.0352823173412838,0.0218682068497534,927.0
krovex,measured log solubility in mols per litre,125,10,0.9912018732767294,0.0610277587799072,0.0378253967750096,0.7680292354635943,0.047130285579632,0.0292116536443419,0.8814068615436554,0.0172824832977173,0.0107117941255425,0.7689525365829468,0.0285151314457003,0.0176738615769105,902.0
krovex,measured log solubility in mols per litre,150,10,0.9871153263767396,0.045768634825132,0.0283676937630082,0.7712657017436246,0.0381917248036987,0.0236714762774069,0.883333683013916,0.0117163537300502,0.007261871277197,0.7721892952919006,0.0215390609593042,0.013350048293352,877.0
krovex,measured log solubility in mols per litre,175,10,0.9918287377746552,0.0771339528444871,0.0478081192804381,0.7754575995740507,0.0715618992373048,0.0443545246743605,0.8854359865188599,0.0134068295957519,0.0083096390739687,0.7697664022445678,0.0368949656908325,0.0228677366522525,852.0
krovex,measured log solubility in mols per litre,200,10,0.9447206797725552,0.0527951090579336,0.0327227476122511,0.7278110380767246,0.0409916451554876,0.0254068848908346,0.8950624525547027,0.0093912123271872,0.0058207337050557,0.7920372784137726,0.0233316534424258,0.0144611086253317,827.0
krovex,measured log solubility in mols per litre,225,10,0.9426012923106336,0.049918410970196,0.0309397516650624,0.7246993256099986,0.045293982346213,0.0280735011086441,0.8999051094055176,0.0118458601677606,0.0073421401989016,0.7939752042293549,0.0227577537717439,0.0141054019242077,802.0
krovex,measured log solubility in mols per litre,250,10,0.9068137225645708,0.0629901876252837,0.0390417227749009,0.6922837388451522,0.0483257206995493,0.0299525920080254,0.903381723165512,0.0128541463250854,0.0079670824338132,0.8057695627212524,0.027101741410512,0.0167978333571679,777.0
krovex,measured log solubility in mols per litre,275,10,0.9594051315328708,0.0383727720801018,0.0237836905418972,0.7411522211005299,0.0383295135468007,0.0237568786251771,0.8974891662597656,0.0087119263863978,0.0053997079169925,0.7804618239402771,0.0183994076111778,0.0114040709872353,752.0
krovex,measured log solubility in mols per litre,300,10,0.9627523670929176,0.0499638192340031,0.0309678959985543,0.7486204185590827,0.0430889123968128,0.0267067845943851,0.8978266835212707,0.0078456293452831,0.0048627714480758,0.7752135932445526,0.0232846644496496,0.0144319845458742,727.0
krovex,measured log solubility in mols per litre,325,10,1.0201722211667938,0.0713722837698182,0.0442369997900169,0.8109774533388903,0.0606634672003728,0.0375996065147548,0.8898941576480865,0.011133345008586,0.0069005187279053,0.7457298696041107,0.0370108390942437,0.0229395557317554,702.0
