dataset,target,train_size,seed,n_models,best_single_rmse,best_single_model,all_ensemble_rmse,all_ens_improvement_pct,cross_fam_rmse,top3,top5,fam_GNN,fam_Transformer,fam_3D,fam_Tree,fam_Other
qm9,gap,200,1,15,0.64001876,unimol_pt,0.64783597,-1.2214057,0.6023436188697815,0.5862090587615967,0.584876298904419,0.6375052332878113,0.74159724,,0.8071256875991821,0.7363898754119873
qm9,lumo,300,5,3,0.60827225,chemberta2,0.5689609,6.462785,,0.5689609050750732,,,0.5689609,,,
qm9,gap,200,9,15,0.50261885,attentivefp,0.6214558,-23.643559,0.5818531513214111,0.5181041359901428,0.5456176996231079,0.571840226650238,0.72455716,,0.8084815740585327,0.7255855202674866
qm9,lumo,700,2,3,0.44846827,selformer,0.45625478,-1.7362458,,0.456254780292511,,,0.45625478,,,
qm9,gap,200,6,15,0.602064,attentivefp,0.6603145,-9.675134,0.6043971180915833,0.5620366334915161,0.5929557085037231,0.6099231839179993,0.7738343,,0.8080893158912659,0.7424556016921997
qm9,homo,100,2,15,0.4342853,attentivefp,0.5600923,-28.968733,0.488554447889328,0.4462019205093384,0.4689006805419922,0.5441528558731079,0.61477774,,0.5055094361305237,0.5919955372810364
qm9,lumo,1000,2,14,0.2720322,unimol_pt,0.32464018,-19.338877,0.28646236658096313,0.265546590089798,0.2895323932170868,0.2984621524810791,0.3631185,,0.6011227965354919,0.521059513092041
qm9,lumo,275,1,3,0.53373414,chemberta2,0.5429283,-1.7226065,,0.5429282784461975,,,0.5429283,,,
qm9,lumo,225,9,3,0.559738,chemberta2,0.5808398,-3.7699447,,0.5808398127555847,,,0.5808398,,,
qm9,gap,500,0,15,0.5100621,attentivefp,0.6106819,-19.726973,0.5831724405288696,0.5122381448745728,0.5501375794410706,0.5952624678611755,0.69662595,,0.7724943161010742,0.6697445511817932
qm9,lumo,1000,0,13,0.2720322,unimol_pt,0.33081684,-21.609436,0.28621387481689453,0.24973133206367493,0.27674245834350586,0.2949874997138977,0.41137317,,0.6000396609306335,0.5551086664199829
qm9,gap,200,3,15,0.5448643,attentivefp,0.6366133,-16.83888,0.5881898403167725,0.5404654145240784,0.5635640621185303,0.6125852465629578,0.7379924,,0.8105002045631409,0.7504714727401733
qm9,lumo,200,2,15,0.47128677,attentivefp,0.5259359,-11.595725,0.42933860421180725,0.38426831364631653,0.3987186551094055,0.45062440633773804,0.6011505,,0.8087077140808105,0.6640361547470093
qm9,lumo,3000,1,14,0.2361928,unimol_pt,0.29330128,-24.17876,0.24302920699119568,0.23181165754795074,0.24820616841316223,0.2998136878013611,0.28756246,,0.5167333483695984,0.5015975832939148
