dataset,target,train_size,seed,n_models,best_single_rmse,best_single_model,all_ensemble_rmse,all_ens_improvement_pct,cross_fam_rmse,top3,top5,fam_GNN,fam_Transformer,fam_3D,fam_Tree,fam_Other
bace,pIC50,200,5,17,0.88637483,molformer,0.8728784,1.5226581,0.849277675151825,0.8246943354606628,0.8267899751663208,0.8689450025558472,0.88827276,1.1040222644805908,0.9406450986862183,0.8906211256980896
bace,pIC50,275,1,4,0.8486761,molformer,0.8426418,0.71102685,,0.8301492929458618,,,0.8426418,,,
bace,pIC50,200,6,17,0.8815833,gpr,0.8685987,1.4728698,0.8548898696899414,0.8463231921195984,0.8407702445983887,0.9008061289787292,0.87902457,1.0896127223968506,0.9148306250572205,0.8917861580848694
bace,pIC50,250,8,4,0.9567876,chemberta2,0.9460512,1.1221305,,0.9451030492782593,,,0.9460512,,,
bace,pIC50,75,0,4,1.1143582,molformer,1.1615273,-4.232848,,1.123746633529663,,,1.1615273,,,
bace,pIC50,75,8,4,1.108222,molformer,1.0520053,5.0726943,,1.0532035827636719,,,1.0520053,,,
bace,pIC50,225,4,4,0.9044709,chemberta2,0.90324247,0.13581993,,0.8746048212051392,,,0.90324247,,,
bace,pIC50,250,0,4,0.95902866,molformer,0.92309326,3.7470624,,0.9215037226676941,,,0.92309326,,,
bace,pIC50,50,0,17,1.146975,krovex,1.2047926,-5.040875,1.121330738067627,1.111003041267395,1.1352534294128418,1.2150026559829712,1.1895233,1.2493406534194946,1.290716528892517,1.2512519359588623
bace,pIC50,275,9,4,0.93945944,molformer,0.8965323,4.5693455,,0.895819365978241,,,0.8965323,,,
bace,pIC50,200,9,17,0.8842304,gpr,0.8839794,0.02838572,0.845705509185791,0.8771548271179199,0.8537307381629944,0.9216973781585693,0.9381705,1.0753071308135986,0.8903412818908691,0.923321545124054
bace,pIC50,50,6,17,1.0997497,gpr,1.1245166,-2.2520509,1.1028798818588257,1.0952825546264648,1.0729246139526367,1.167678952217102,1.1019974,1.185356855392456,1.2285562753677368,1.136539101600647
bace,pIC50,500,9,17,0.76521677,gpr,0.7890056,-3.1087675,0.7649424076080322,0.7777677178382874,0.7576941251754761,0.8243154883384705,0.85935915,1.0147408246994019,0.7975571155548096,0.7794486284255981
bace,pIC50,100,8,16,1.028166,attentivefp,1.0393897,-1.0916207,1.006025791168213,0.9848349690437317,0.9916104674339294,1.1105974912643433,1.026662,1.1328275203704834,1.0189625024795532,1.1873794794082642
bace,pIC50,225,8,4,0.97811335,chemberta2,0.9501562,2.858272,,0.9491373300552368,,,0.95015615,,,
bace,pIC50,50,8,17,1.1394483,molformer,1.1862531,-4.107671,1.1775827407836914,1.1129274368286133,1.1075549125671387,1.1844878196716309,1.1294942,1.2438958883285522,1.3499631881713867,1.2794839143753052
bace,pIC50,300,1,4,0.84839493,molformer,0.842835,0.65534586,,0.8288419842720032,,,0.842835,,,
bace,pIC50,75,4,4,1.1481892,molformer,1.1361297,1.0503017,,1.1225286722183228,,,1.1361297,,,
bace,pIC50,125,7,4,0.9486565,molformer,0.9373949,1.1871085,,0.9254921078681946,,,0.9373949,,,
bace,pIC50,50,1,17,1.1400344,molformer,1.21021,-6.1555624,1.161134123802185,1.1604775190353394,1.1717711687088013,1.294450044631958,1.1941191,1.2429630756378174,1.2287302017211914,1.2243376970291138
bace,pIC50,50,7,17,1.0139399,molformer,1.0726159,-5.7869315,1.0100618600845337,0.9865555167198181,1.0207529067993164,1.128957748413086,1.0376686,1.1713672876358032,1.1434859037399292,1.065733790397644
bace,pIC50,150,3,4,0.89803314,molformer,0.8743656,2.6354835,,0.8661277890205383,,,0.8743656,,,
