model,target,train_size,n_seeds,RMSE_mean,RMSE_std,RMSE_CI95,MAE_mean,MAE_std,MAE_CI95,Pearson_R_mean,Pearson_R_std,Pearson_R_CI95,R2_mean,R2_std,R2_CI95,n_test_mean
attentivefp_mtl,homo,175,10,0.4223471413247336,0.0287528593347564,0.0178212068490917,0.305033894687722,0.0251332609815985,0.0155777565469409,0.605358362197876,0.0416243126452104,0.0257990162635713,0.2851776897907257,0.0971161522215279,0.0601932147678833,9997.0
attentivefp_mtl,homo,200,10,0.4273715778298412,0.0141589225477275,0.0087757911150876,0.3107060022269703,0.0143277301729439,0.0088804191651769,0.6012064695358277,0.0216209293422051,0.0134007908427831,0.2703891277313232,0.0487634585190252,0.0302239047194231,9997.0
attentivefp_mtl,homo,225,10,0.4348612137716077,0.0247813975419247,0.0153596693275777,0.3213353864163073,0.0230594084678119,0.014292369441874,0.5982657551765442,0.0358496404367496,0.0222198373473276,0.2431321382522583,0.0864616500215244,0.0535894858875752,9997.0
attentivefp_mtl,homo,250,10,0.4205575422607785,0.0264848935465055,0.0164155070900342,0.3069288139482023,0.0247838777510599,0.0153612065771261,0.6225423276424408,0.0387372955398522,0.0240096245229989,0.2916474044322967,0.0930061760044991,0.0576458251167963,9997.0
attentivefp_mtl,homo,275,10,0.41586716393798,0.0270020394741252,0.0167360374567701,0.3042425995228153,0.024625842736155,0.0152632554600831,0.6317248940467834,0.0462079734955479,0.0286399986920982,0.3072042524814605,0.0923054568291807,0.0572115148723407,9997.0
attentivefp_mtl,homo,300,10,0.4039251529815795,0.0269355551482837,0.0166948300446916,0.2933336713420862,0.0261721302666888,0.0162216544008278,0.6498593986034393,0.0388514797337902,0.0240803966196233,0.3462861835956573,0.0885925434757469,0.0549102273338067,9997.0
attentivefp_mtl,homo,325,10,0.3955360011356504,0.0201201951441534,0.0124706261500266,0.2839153243723249,0.0197611407703427,0.0122480819435094,0.6568678200244904,0.029215609143501,0.01810802215205,0.374202960729599,0.0641094912587095,0.0397354743543867,9997.0
attentivefp_mtl,homo,350,10,0.3839083080656151,0.0191324385667158,0.0118584082805576,0.2713890031439188,0.0188604919887994,0.0116898540452891,0.6716688752174378,0.0347873911817091,0.0215614484379336,0.4105107188224792,0.0598373845123826,0.0370875951601369,9997.0
attentivefp_mtl,homo,375,10,0.3723308521394841,0.0102955043619665,0.0063812197150265,0.2636862861777231,0.0118629366866213,0.0073527243349465,0.6954609870910644,0.0203534860485357,0.0126152213506153,0.4463847219944,0.0312700257469508,0.0193813627550846,9997.0
attentivefp_mtl,homo,400,10,0.3725614303485582,0.0136959891629433,0.0084888620305212,0.2641395222585114,0.0128006218063083,0.0079339075933732,0.6925095677375793,0.0182063975752638,0.0112844421275825,0.4454063415527344,0.0411438399679528,0.0255012162129032,9997.0
attentivefp_mtl,homo,425,10,0.3778787473580289,0.0167254904575128,0.0103665663865138,0.2700485955527854,0.01517202006068,0.0094037154591129,0.6853833496570587,0.0238977246467286,0.0148119631927242,0.4291510045528411,0.0514059769015656,0.0318617545815707,9997.0
attentivefp_mtl,homo,450,10,0.3826278574515174,0.0108867680129515,0.0067476887226432,0.2736501388440762,0.0093839314834159,0.0058162209913331,0.6734670639038086,0.0197138996138414,0.0122188015713559,0.4153166711330414,0.0336545927978889,0.0208593327254982,9997.0
attentivefp_mtl,homo,475,10,0.378898273365352,0.0081102488080996,0.005026784290355,0.2708455155160939,0.0064579807172487,0.0040026979177829,0.68973987698555,0.0099611889170022,0.0061740088554668,0.4268404722213745,0.0245823009375577,0.0152362679737135,9997.0
attentivefp_mtl,homo,500,10,0.3862686862389539,0.0116478235080515,0.0072193958055427,0.2778333639022813,0.0101315162967304,0.0062795788591613,0.6773108959197998,0.0170817217636901,0.0105873608375837,0.4040833413600921,0.0362968441763665,0.0224970170968131,9997.0
attentivefp_mtl,homo,600,3,0.3607625394828099,0.0066762660225425,0.0075549062111811,0.2539017839155666,0.0050479060839915,0.0057122434754154,0.7313050429026285,0.0014861002085619,0.0016816806966937,0.4804908235867818,0.0191978547218141,0.0217244177193453,9997.0
attentivefp_mtl,homo,700,3,0.3639276752252832,0.006295464539302,0.0071239887670219,0.2554961854207512,0.0034104540409773,0.0038592920548895,0.7166250745455424,0.0192378131384891,0.0217696349244877,0.4713502128918965,0.0182309789820085,0.0206302948207919,9997.0
attentivefp_mtl,homo,800,3,0.3576512824525923,0.0156593053418723,0.017720172142727,0.250763127029592,0.0122710430698232,0.0138859924384158,0.7164045373598734,0.0318813362424513,0.0360771282009403,0.4888769189516703,0.0446092856929575,0.0504801588822445,9997.0
attentivefp_mtl,homo,900,3,0.3466352724761522,0.005180768478343,0.0058625914281377,0.2412685243724498,0.0051869212703038,0.0058695539676836,0.7294793923695883,0.0101870295172481,0.0115277090986907,0.5204195976257324,0.014295599361079,0.0161769935531182,9997.0
attentivefp_mtl,homo,1000,3,0.3412193951711587,0.007179860929359,0.0081247774950066,0.2394085349382862,0.0043031987669572,0.0048695278142992,0.7366244395573934,0.0131014742617639,0.0148257137959483,0.5352207024892172,0.019651165845123,0.0222373875455206,9997.0
attentivefp_mtl,homo,1500,3,0.3594102465062959,0.0085135640525601,0.009634004655117,0.2476992641295778,0.0070702136064409,0.0080006998686573,0.7358717123667399,0.0074351710309435,0.0084136880725248,0.4843030373255412,0.0244077630968756,0.0276199840448235,9997.0
attentivefp_mtl,homo,2000,3,0.3361476666323626,0.0039500670143934,0.0044699216179912,0.2328956477562655,0.0051356675665618,0.0058115549419648,0.7688254714012146,0.0046641708310627,0.0052780061583265,0.5490261713663737,0.0105697187327277,0.011960762712974,9997.0
attentivefp_mtl,homo,2500,3,0.3484793170202956,0.0083035089876578,0.0093963049725157,0.2392037407951697,0.0054495298411576,0.0061667235406685,0.7518328428268433,0.0024265284737434,0.0027458754603237,0.5151921908060709,0.0231631537109429,0.0262115759393753,9997.0
attentivefp_mtl,homo,3000,3,0.3460896551880416,0.0253995985997788,0.0287423515742259,0.2425396920213042,0.0199303076172636,0.022553266197004,0.7784112294514974,0.0157516806143671,0.0178247046040719,0.520283023516337,0.0715777416242718,0.0809978396537273,9997.0
chemberta2,homo,50,10,0.6534509339605524,0.0127713536638699,0.0079157670107476,0.4794763992047775,0.0136378131302078,0.0084528041518606,0.0284380622415737,0.1331635406927456,0.0825356176167921,-0.704615674752064,0.0666838850287429,0.0413311001442475,9997.0
chemberta2,homo,75,10,0.6275208588373273,0.0559190917323338,0.0346590121341648,0.4650429055249053,0.0401289147854179,0.0248721590675346,0.241996921962323,0.2849009768022701,0.1765834548831858,-0.5827062047318036,0.2703418711282789,0.1675596276967068,9997.0
chemberta2,homo,100,10,0.6516347998199855,0.0537199198902035,0.0332959513046658,0.4945075307671542,0.036193296802555,0.0224328377696064,0.2603439353686635,0.3000321064768193,0.1859618262184016,-0.7049358874293898,0.2735959544081257,0.1695765294093034,9997.0
chemberta2,homo,125,10,0.6051361079890024,0.0444462267513987,0.0275480567472063,0.4351040074947702,0.0321528303042013,0.0199285306885034,0.0688992685889211,0.1985466251704293,0.1230604732265415,-0.4684556927604505,0.1977220937689805,0.1225494233692834,9997.0
chemberta2,homo,150,10,0.5667501569783676,0.0436699775872777,0.0270669325306832,0.4025637933919718,0.0301173824727396,0.0186669470521531,0.2474816532753188,0.2689471004778503,0.1666951398912006,-0.2886916102837481,0.1856665324367709,0.1150773090420828,9997.0
chemberta2,homo,175,10,0.5438636836013351,0.0465551519414086,0.0288551821222119,0.3851127801101054,0.0324792071295405,0.0201308211406426,0.3025710104902124,0.2874646218963845,0.1781724185746905,-0.188190319813018,0.1959742109327268,0.1214660743635308,9997.0
chemberta2,homo,200,10,0.5630290661610275,0.0679166825915813,0.0420951959899724,0.4018177379467587,0.0487647319044334,0.030224693971876,0.2249265247603845,0.2338978641570359,0.144971398154639,-0.2816321740975193,0.290294607309039,0.1799264617059024,9997.0
chemberta2,homo,225,10,0.5899097699476227,0.0721793554013031,0.0447372279697353,0.4246085460972638,0.0541252569259035,0.0335471818022211,0.1901214694449963,0.2050574122994683,0.1270959008974428,-0.4074566652996246,0.3123100728539876,0.1935717886206179,9997.0
chemberta2,homo,250,10,0.5893563645790868,0.0931856310642808,0.0577570525152004,0.4288391615371922,0.0711864126375373,0.0441217956686776,0.2466273425560557,0.2271590281284884,0.1407946243114307,-0.417328588727882,0.4060385234395938,0.2516652841607933,9997.0
