model,target,train_size,n_seeds,RMSE_mean,RMSE_std,RMSE_CI95,MAE_mean,MAE_std,MAE_CI95,Pearson_R_mean,Pearson_R_std,Pearson_R_CI95,R2_mean,R2_std,R2_CI95,n_test_mean
gcn,exp,75,10,1.149915285558846,0.0489616187660651,0.030346725713003276,0.9035111113977494,0.03711852891130079,0.023006302571886038,0.35827131271362306,0.1631678920153381,0.10113250723626654,0.08538919687271114,0.0754974353223333,0.04679379521148505,4025.0
gcn,exp,100,10,1.1256413286070208,0.04708542173159155,0.02918384674323806,0.8867789328626955,0.03867975416172067,0.02397396000733718,0.39508421868085863,0.12337305761221697,0.0764674133349409,0.12446058988571167,0.0720248000505387,0.04464143357087093,4000.0
gcn,exp,125,10,1.1151951892715606,0.06357878818882114,0.039406541183816916,0.8785872044182504,0.05692470576215213,0.03528229816728913,0.39893656694330276,0.18656756277707529,0.11563577343287335,0.14000608325004577,0.09751930128171081,0.06044308914416321,3975.0
gcn,exp,150,10,1.0927127475171006,0.06924098704348762,0.0429160083931433,0.8608381206331019,0.05243791427919396,0.03250135599470023,0.4475362204015255,0.1752061923275275,0.10859392307241891,0.17410916090011594,0.1049176299072886,0.06502862073387199,3950.0
gcn,exp,175,10,1.0419981159432603,0.036573906065449566,0.022668741834790118,0.8152306943609015,0.029701398926816957,0.01840911777919638,0.5400903314352036,0.03972119160541007,0.024619449622414982,0.2503569722175598,0.05382964190941017,0.0333639577167383,3925.0
gcn,exp,200,10,1.0254259266946364,0.0279665982120655,0.017333877156356255,0.8007869112328787,0.018424730356674583,0.011419766187501488,0.5495499074459076,0.024245525289806932,0.015027532264668771,0.2745843410491943,0.040920643945039754,0.02536287788467232,3900.0
gcn,exp,225,10,1.0138276829340767,0.026847091278023507,0.016639999569843036,0.7934495120695292,0.022411198034691885,0.013890604453012264,0.5629958510398865,0.03038297737220303,0.018831564476329728,0.29135032296180724,0.038217242091181915,0.023687292056045483,3875.0
gcn,exp,250,10,0.9852723418076135,0.036800084678399264,0.022808928791478104,0.7658183025738249,0.028270238815921372,0.017522075552421773,0.6007041096687317,0.03618302272790167,0.022426469832162406,0.33109129071235655,0.04922765414261931,0.03051161614770928,3850.0
gcn,exp,275,10,0.9755712758152052,0.04701647002975888,0.0291411100356762,0.7616584366657638,0.039559948927327004,0.024519510375136493,0.6099906742572785,0.04639673995040014,0.028756997352959255,0.34385342597961427,0.06483856300609996,0.040187357705075526,3825.0
gcn,exp,300,10,0.9530618441611158,0.043233811195934335,0.02679659380053278,0.7400274581050177,0.035124125538918013,0.021770158554835335,0.6295620173215866,0.05486509149094717,0.03400573601640363,0.37428746819496156,0.05829736039843567,0.03613307832521255,3800.0
gcn,exp,325,10,0.9426097233278388,0.036677445634528766,0.022732916324573672,0.7324716396807662,0.029319019768684094,0.01817211672157878,0.6359540224075317,0.0352858544927674,0.021870399198956357,0.38836376667022704,0.04810303324662786,0.02981456889474103,3775.0
gcn,exp,350,10,0.9317425957820193,0.03682697284910508,0.022825594252341076,0.7229656173122412,0.031759023563895095,0.019684446742073855,0.6499360561370849,0.04357499819749305,0.027008063694994696,0.40225045680999755,0.04937957220015797,0.030605775935297296,3750.0
gcn,exp,375,10,0.9265685421786894,0.05438033908970484,0.03370528336532796,0.7193923761857137,0.045360084017872164,0.028114471349203266,0.6507079541683197,0.059123439797876154,0.03664508764156623,0.40790889859199525,0.07444239295989356,0.04613987318040326,3725.0
gcn,exp,400,10,0.90480517465835,0.019037124596508255,0.011799332069774486,0.6987202706861232,0.013248016850178596,0.00821120591446339,0.6745424091815948,0.017663765084852196,0.010948115025568902,0.4371228277683258,0.023630256476499977,0.014646184703298268,3700.0
gcn,exp,425,10,0.8952893802833669,0.02930444787896567,0.01816308497075947,0.6895698762553999,0.02219498391238675,0.013756593551611691,0.6867326378822327,0.02132996860273276,0.013220451508084891,0.4481378495693207,0.03603159298367906,0.022332612704303333,3675.0
gcn,exp,450,10,0.9028055883621817,0.028622604333928676,0.017740473963160173,0.6987644128993822,0.023170041817117484,0.014360940702193806,0.6735335767269135,0.022826552487497733,0.014148043810015505,0.4389688491821289,0.033925053389778796,0.021026965937085338,3650.0
gcn,exp,475,10,0.8890460714242613,0.019033892073544122,0.011797328531284016,0.6829049722246568,0.014243647240642069,0.008828304023806674,0.69261035323143,0.014070714442362964,0.008721119164963823,0.45649267435073854,0.022632433430151967,0.014027727571757843,3625.0
gcn,exp,500,10,0.8819856890864942,0.011835705751874781,0.007335846426730083,0.6772166474053987,0.006201718736740802,0.0038438650967052477,0.6951139986515045,0.010319971000693626,0.006396384294819478,0.46512401700019834,0.014501354820939777,0.008988032836916847,3600.0
gcn,exp,600,3,0.8757271347032077,0.024477581609580842,0.027698991129548965,0.6646741008895706,0.01839049822274278,0.02081080783488648,0.7049574255943298,0.022187007209364448,0.025106962186283912,0.4751091996828715,0.026951614286157076,0.03049862265588719,3500.0
gcn,exp,700,3,0.8466101099247747,0.023848789527412744,0.02698744590485701,0.6353639042461897,0.018356279550767986,0.0207720857623136,0.7262931068738302,0.014905999477540097,0.016867726309360464,0.5079199473063151,0.026616281044461943,0.0301191573706598,3400.0
gcn,exp,800,3,0.8251176203763645,0.030552626219369203,0.03457355126551754,0.6251161050013736,0.01509940535987173,0.017086585668285432,0.7352179884910583,0.018127338590356805,0.020513014677074625,0.5335080822308859,0.033211249505302444,0.03758206673033997,3300.0
gcn,exp,900,3,0.8416306055488496,0.012321411759081859,0.013942989975968177,0.6277560881668568,0.020126118952788062,0.02277484758246385,0.7341012358665466,0.005792932642870373,0.006555320392686817,0.5160398880640665,0.014444528984137398,0.016345523286725793,3200.0
gcn,exp,1000,3,0.8422613696520603,0.045993013010375505,0.052045993747069225,0.6263384947814551,0.02851078671756894,0.03226299235694501,0.7327829996744791,0.021029297997890512,0.023796890885503852,0.5114853183428446,0.04974114395499809,0.056287403190347425,3100.0
gpr,exp,50,10,1.2081193877544807,0.010631813075488982,0.006589666015238156,0.9696402445333397,0.01020503523185798,0.006325146367247403,0.08294788043104266,0.07648570092916418,0.047406328580640686,-0.0082114047684962,0.016382652388518045,0.010154073149852892,4050.0
gpr,exp,75,10,1.202541788864927,0.019921298812927868,0.012347348926741487,0.9635035212386077,0.00908771899210323,0.005632626587120724,0.11830571440058883,0.11229504514114462,0.0696011900690985,0.0010266524043209325,0.031256941231327426,0.019373252888280436,4025.0
gpr,exp,100,10,1.1880383129703254,0.022192071123553047,0.013754788186388398,0.9578726423433496,0.019689201865369477,0.012203493748259082,0.16785528556962637,0.13917318878265506,0.08626043609323017,0.025748590329842353,0.0346351545778848,0.02146709121331224,4000.0
gpr,exp,125,10,1.1743594688974175,0.0276328714202255,0.017127031147782936,0.9435914115878743,0.023402509294632834,0.014505025537522852,0.21086528851535363,0.13789147966660784,0.08546602455274616,0.04833928308044917,0.044374551838122375,0.027503632175704906,3975.0
gpr,exp,150,10,1.1543599506259468,0.02365607837849201,0.01466218928396551,0.9268820907836955,0.01869589489270328,0.01158783570818613,0.30022376165558196,0.10201779242433344,0.06323128284094025,0.08090940724319252,0.03743224448787012,0.02320074550073472,3950.0
gpr,exp,175,10,1.146817069142316,0.028805076207205797,0.017853571201940942,0.9188748462781197,0.02362186108673315,0.014640981186810691,0.32031973763102284,0.10882026029857593,0.06744749611071536,0.09274022440454534,0.042761273850349786,0.02650371211939147,3925.0
gpr,exp,200,10,1.1420835591637122,0.033194669171612366,0.020574269108581678,0.9147661180264484,0.02672722004379881,0.016565702609130265,0.3333539290563173,0.11574266773993391,0.07173804869436774,0.10025172721610051,0.05010940228023274,0.031058129305453406,3900.0
gpr,exp,225,10,1.1296004171910803,0.032887119927832206,0.020383648112392173,0.9026388125506907,0.02786981446527325,0.017273889968607944,0.3578537109912643,0.11872474560147213,0.07358635970204304,0.12033067928031467,0.04927617868830171,0.030541691972718412,3875.0
gpr,exp,250,10,1.1240201279668622,0.03508246376984648,0.021744336322838204,0.8976184681885784,0.030226578395388986,0.018734627386201085,0.3670800766860118,0.12220562286339447,0.0757438297810634,0.12987498497049516,0.05305760847077129,0.0328854464339398,3850.0
gpr,exp,275,10,1.103859474660132,0.02306135907886408,0.01429357844312977,0.8794153514616696,0.022018999274470968,0.013647517142964966,0.41859776883359023,0.034545859021387834,0.021411745253993558,0.1615767655318133,0.03238836412055151,0.020074516060332545,3825.0
gpr,exp,300,10,1.0982406368940523,0.01620400618721899,0.010043347087130271,0.8742447207345043,0.015480414519543649,0.009594860325038623,0.43231130199411905,0.02737921356329985,0.016969812379223632,0.17056015632393973,0.022194663608185845,0.01375639502501117,3800.0
gpr,exp,325,10,1.0904361786729773,0.015282540326003445,0.009472216629254442,0.8666623131216488,0.01357360718057171,0.008413008891984512,0.44577407559853455,0.02499750582623359,0.015493614629908569,0.18253192949419994,0.019799086691994924,0.01227160106941519,3775.0
gpr,exp,350,10,1.085318052810373,0.014531832548974565,0.009006923128462277,0.86107158439449,0.012845216260457714,0.007961547522413499,0.4541417054534681,0.02475254637041445,0.01534178718621093,0.19009868515455156,0.018965348877910765,0.011754845018487664,3750.0
gpr,exp,375,10,1.0801499487945416,0.013548154863454254,0.008397233382395782,0.8557588500490434,0.012527965272402805,0.007764913322823793,0.46198786406824555,0.023809462437835185,0.014757257708885736,0.1979550109455811,0.01699204060515878,0.010531775879648049,3725.0
gpr,exp,400,10,1.07631885115509,0.014680957580864932,0.009099351780818363,0.8520269334550589,0.01286669390702751,0.007974859505673868,0.4691586545218658,0.022051126014181723,0.013667429502536113,0.20377547253976863,0.017832059140848237,0.011052424762157521,3700.0
gpr,exp,425,10,1.0694334541953925,0.013490788526186985,0.00836167735818573,0.8462157417981858,0.010509715689646048,0.0065139892714574064,0.4786168979926452,0.018786539185983393,0.011644017623223774,0.21330700879026887,0.015516698934633954,0.009617349638508084,3675.0
gpr,exp,450,10,1.0613330449245275,0.014383988353005313,0.008915288346434848,0.8392522479916187,0.010434262512003816,0.006467222907440244,0.48967513154329306,0.02103795655683021,0.013039460566910382,0.22517834731239317,0.01704797777033602,0.010566446093819423,3650.0
gpr,exp,475,10,1.0725948801709413,0.04668556826750479,0.028936014998580853,0.8491098426768131,0.042931286272778396,0.026609086910529305,0.45019613285363286,0.14773574023974112,0.09156756046984012,0.20772675082047845,0.07418318439423711,0.045979214046929326,3625.0
gpr,exp,500,10,1.052153082316487,0.0144297307119886,0.008943639754262354,0.831982330536202,0.010836285113510223,0.0067163990973990355,0.5040366010026409,0.02084220555817121,0.01291813284094744,0.2389012909109375,0.017025288111977305,0.01055238289786948,3600.0
gps,exp,50,10,1.1955992551712147,0.04460580775108448,0.027646966075543917,0.9391160574506259,0.03105999428443834,0.019251183905924837,0.29014907688833774,0.12376197102037759,0.07670846436268469,0.011511641740798936,0.07175294706480917,0.0444729373446409,4050.0
gps,exp,75,10,1.1657666223212346,0.05201235112152513,0.032237589216868805,0.9185346608058174,0.03406461240460902,0.021113465510640392,0.3702401638031006,0.07704702756288825,0.047754242432721784,0.05982024073600768,0.0805944171223288,0.04995293726084553,4025.0
gps,exp,100,10,1.148172880336393,0.04680409314154284,0.029009477476604432,0.901489910044251,0.03541935383355877,0.02195314294763058,0.37492079064249995,0.10799417228487654,0.06693548145518868,0.0891083121299743,0.07270153465995191,0.04506087802736412,4000.0
gps,exp,125,10,1.1394386944659105,0.048289567208829653,0.02993018384232158,0.8932760970429255,0.03880137531576126,0.024049341579588764,0.40898744091391565,0.127157342425242,0.07881293736243383,0.10327321290969846,0.07319027878098507,0.04536380477199855,3975.0
gps,exp,150,10,1.1062072439489723,0.06306928884605287,0.03909075021947363,0.8701311289311742,0.05091071767117201,0.03155478973031861,0.4635135531425476,0.09286362328106772,0.05755747002342648,0.15405461192131037,0.09589412128371376,0.05943579214548517,3950.0
gps,exp,175,10,1.0794290660030823,0.03925781066403037,0.02433224313939671,0.8510084157529485,0.03141970888936201,0.019474137327925373,0.47527856528759005,0.050563021349064846,0.03133928531718186,0.19575014710426328,0.056589855749927497,0.03507475597950878,3925.0
gps,exp,200,10,1.0544471670768376,0.021298011702306878,0.013200644415993112,0.8288815164256951,0.022252273808819483,0.013792102197301637,0.5304904192686081,0.03838413987126276,0.02379073637185583,0.23324101567268368,0.030441792892063127,0.018868018713216583,3900.0
gps,exp,225,10,1.0427231213005186,0.01930038032613015,0.011962499661462636,0.8205922808090472,0.018602442301908002,0.011529913192315404,0.5331713646650315,0.036238741822619366,0.022461004884862638,0.2507045328617096,0.025990463300906885,0.016109056048881257,3875.0
gps,exp,250,10,1.0353388678985245,0.03498926977122958,0.02168657408406016,0.808554717642536,0.025781716463993985,0.01597967341891716,0.5666105687618256,0.02684918512929891,0.016641297352308973,0.26153063774108887,0.0501146300227236,0.03106136949381863,3850.0
gps,exp,275,10,1.0479119624854518,0.07656855991113598,0.04745768510973689,0.820085121179296,0.055775241963917636,0.034569853123984605,0.533754649758339,0.06450559151479825,0.03998097983662592,0.24111082553863525,0.11898876849122918,0.07375000278450919,3825.0
gps,exp,300,10,1.0221955971097618,0.03759256893148057,0.023300115620390735,0.7989895505779542,0.030580351556865868,0.01895389826340096,0.5696958035230637,0.032159051731575836,0.019932386769140453,0.2806641757488251,0.053152905166604036,0.032944511937954474,3800.0
gps,exp,325,10,1.0279096869538116,0.05108919293466422,0.03166540984469089,0.8017948836875389,0.039699696160832076,0.024606126607834844,0.5675921589136124,0.048131840484277606,0.029832423805618936,0.27196618914604187,0.07429277260892686,0.046047137526103024,3775.0
gps,exp,350,10,1.0011568116905203,0.04151466252384888,0.02573105441424496,0.7788090103986803,0.03315788121760442,0.020551467698457643,0.5916801810264587,0.038765524121803896,0.02402712077935938,0.3098180592060089,0.0587295903208052,0.03640097720661538,3750.0
gps,exp,375,10,0.9996171123443294,0.018674489684420745,0.011574568622641359,0.7775231819334419,0.010707211375745818,0.006636398365899461,0.6003329634666443,0.020219355659072742,0.012532086473922227,0.31288382411003113,0.026657504638095325,0.016522492553005225,3725.0
gps,exp,400,10,0.9894138589775269,0.02030196709413219,0.012583289571852563,0.7675339501010211,0.015121670316318558,0.009372508364242195,0.6043313801288605,0.010911304205157053,0.006762896412128811,0.326884925365448,0.029412868191796483,0.018230284576861447,3700.0
gps,exp,425,10,0.988670412093063,0.026887149683598677,0.01666482802684929,0.7631882602814718,0.022557519227263116,0.013981295267753796,0.6074551820755005,0.02413911280216767,0.014961577121513553,0.3271410346031189,0.03771409090278327,0.023375435718544484,3675.0
gps,exp,450,10,0.9698780748343708,0.019582632216862423,0.012137441195788815,0.7510471626284989,0.02086555037401517,0.012932602107713765,0.6197302401065826,0.017454464583618552,0.010818389230903516,0.35267228484153745,0.02847471742812039,0.017648812709300254,3650.0
gps,exp,475,10,0.9719158595125572,0.027763453958228428,0.01720796704335895,0.747946904044517,0.017802803779535543,0.011034292101355741,0.6219446241855622,0.024927737724381508,0.015450371912372246,0.35016859173774717,0.03823573480769648,0.02369875396049021,3625.0
gps,exp,500,10,0.9602723758865279,0.027121806660940932,0.016810269928230693,0.7389561241729108,0.022925287204138937,0.014209240221404143,0.636328935623169,0.026523022935579097,0.016439139930225805,0.3655392289161682,0.03674866586230198,0.02277705907908058,3600.0
gps,exp,600,3,0.9841968741311052,0.04697758208290866,0.05316013853643231,0.7624750330804289,0.05786882007171794,0.06548473453834104,0.6093612313270569,0.07327242974681378,0.08291555979546171,0.3360792994499206,0.06700886252937902,0.07582766624607809,3500.0
gps,exp,700,3,0.9299990634363331,0.028485102714670085,0.03223392817160947,0.7118647354489228,0.02806612904378439,0.031759814830737795,0.6823983788490295,0.015525973193984662,0.017569292613836798,0.4061314463615417,0.03557106193350244,0.04025244587803023,3400.0
gps,exp,800,3,0.8976327814053452,0.1030210186256753,0.11657925715801723,0.6801909169828132,0.060234382784637074,0.0681616207457551,0.7010305921236674,0.03961635125577463,0.044830121681191215,0.4435664415359497,0.13040658923602313,0.14756894762305706,3300.0
gps,exp,900,3,0.8529293178693585,0.0432590211078118,0.0489521906636907,0.6404063845656683,0.006956942680654272,0.00787252174964858,0.7301885088284811,0.0227421468672321,0.025735161846863055,0.502261737982432,0.0499213355938659,0.05649130922511128,3200.0
gps,exp,1000,3,0.8742295469443041,0.024555671560191863,0.027787358227401266,0.6685101824344248,0.007362294812742352,0.008331220868300756,0.7196836471557617,0.017234607996835793,0.01950279491004761,0.4743475914001465,0.0255498821543969,0.02891241342562436,3100.0
lgbm,exp,50,10,1.2949158445875015,0.07189988263575746,0.0445640089550457,1.0336818827996124,0.060581013096310365,0.03754850093158674,0.08622255596059128,0.06412951594972457,0.03974788578646426,-0.16126906226458648,0.1279588771257338,0.07930973371676799,4050.0
lgbm,exp,75,10,1.3506870311843957,0.05016375443632302,0.031091817120814717,1.073687578575097,0.03813947548787848,0.02363909181594809,0.16672226648933303,0.054200714528990133,0.03359395090915708,-0.26162803651601446,0.09635616477963575,0.05972216967122049,4025.0
lgbm,exp,100,10,1.3186912120101775,0.03963792233809772,0.024567838795830098,1.0508069739999408,0.029809374959440714,0.018476042017573125,0.21791374341768327,0.041230338976613594,0.025554828853915294,-0.2009352054554438,0.07132808520218256,0.04420960523397994,4000.0
lgbm,exp,125,10,1.2897177242236237,0.03940857705185527,0.02442568911470081,1.0274501471244655,0.03283210264746535,0.020349548048733214,0.2573044055425132,0.03378735993175311,0.02094162264761721,-0.14826508289802295,0.07070447929921486,0.04382309029090198,3975.0
